episode_index,episode_url,comment
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,SHUT THE FRONT DOOR!! NO SLAM IT!! HE CALLED HER TO SEE IF SHE WOULD BE OKAY WITH IT OR SEE IF SHE WOULD SAY NO!! HE WANTS A CONFESSION!! 😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Noooo I'm finally caught up and now have nothing to binge read 😭😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Davina being like: ""No can do, you're already married, remember? To me."""
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Gabe: “say no say no say noooooo!”
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"🎶Heeeell nooo, to the no, no, noooooo🎶"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,julia is so me i love her
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,THIS IS SO ENTERTAINING BUT SO TENSE AT THE SAME TIME IM DYING 😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I love how much he trusts her 😭❤️ but no they cant get married. he's only suppose to marry davina
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,MAWAGE. MAWAGE is what BWINGS us TOGEVAH toDEHH
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Davina is not going to tell him to say no, she’s not going to get in the way. Ughh this breaks my heart, they were so close but now this 🥺I loved how he called her to ask of her input and that he will do what she says but I don’t think there’s another solution but that marriage but it also looks like that other girl isn’t interested in him, she might have another love interest and that why she’s crying, she might be forced into the marriage as well. Sorry for rambling but I do hope for the best!"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"""Deliver package to prisoner""?

An antidote to the serum for Adam?"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"He called Davina and not his Uncle, not his Mama, not ANY of his relatives... No allies whatsoever. And not the Gerdarmes. The bigger picture? 
... 
Who's that OTHER taker? Who benefits when this hits the abyss?"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,ohhhhh......f ck no!!!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,OH MY—— IS HE LETTING HER KNOW BEFOREHAND??? OR ASKING FOR 👉HER PERMISSION??? 😨😱 WHY DID THIS EP HAD TO BE ESPECIALLY SHORTER!! 🥺😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"This is equivalent to when your mom calls and you say ""yeah we're juat watching a movie."" when you're an hour away from home doing something she'd never allow 🤣"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Julia nailed that
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,It is confirmed: Big Booty B*tches exists in this universe. No doubt about it.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,What’s the third option?
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Good boy Gabe. You let mommy handle it.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Actually we DO want to know his playlist name Davina 😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,HER FACE WAS BLUE DON'T YOU EVEN LAY A FINGER ON HER MAN
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I HAVE NO MORE COINS! NOOO!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,not him using his uncle's name to inform davina about this foolishness 😭😭 he's getting ahead of the misunderstanding godbless
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"hey,I was reading that!"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"I love Davina's look here.  Even if she is undercover, I suspect this is closer to her own personal style than the uniform and glam looks.

Also the fangirling of Davina makes me giggle so much.

And oh....the phone call to Davina (1) to be the most messed up backhanded confession ever, and (2) to strategize a way out of it or at least delay any sort of agreement."
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I LOVE that there are not a misanderstanding !! he's telling here the situation !
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,The way I froze for 10 seconds straight then started jumping up and down 😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"NO NO NO GUYS! HE FOR GOT TO FINNISH HIS SENTENCE! HE MEANT ""Marriage with you"" !!!!!"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,YO PLEASE VIOLET….GIVE US A X-MAS SPECIAL IN 49 DAYS[days till Xmas]🎄🎄🎄🎄🎄🎅🎅
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,fuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuucccccccccccccccckkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Gurl, go save your man! He be faking calls to get out of marriages fr! 😭✋️"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,OH FU*K NO!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,This episode was soo short. More love and energy to the writers
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Me waiting for every chapter for the spice to begin
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,oh hell no mf better not agree
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"someone spoil it for me, pls."
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Not Gabe calling his wife to ask if he can get married to the Bratva 😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Julia and Davina's little stakeout duo was great. they bounce off each other so well. im hoping nothing bad happens to Julia or big muscle bald guy. they deserve more credit
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,DAVINA DO SOMETHINGGG
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,i don't know if i cry or laugh
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,He was running it by Davina not the Don😭😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,is there a panel missing or am i crazy? where it says make the call now? awesome ep btw i love davina shes so cool
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"cómo le vas a preguntar a ella eso, precioso?????😭😭"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,It's time for momma to step up her game
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,She will not let him marry another woman 😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,She looks PISSED
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Gebe *Lemme call Don*
#calls future wifey 🫡"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,She looks like Carmen Sandiego
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Julia reading the entire terms and conditions verbatim without a facial expression got me good. 🤣
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,ok but whats Plan C (via last chapter?)
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,What if davina holds the key to an entire empire and gave can marry her officially? It’s super cute how he calls davina for this
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,He want his love to know about it first not his uncle. People bro is a big green flag.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I love that he called her more so to inform her of what’s going on so that she doesn’t think anything of it. He cares so much about her and her feelings! 🥰
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Can somebody please tell me if they￼ EVER kiss…
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,can't Gabriel say no on the pretext of protecting Mikey? Because he would naturally be wary of anyone new coming into the household after all the attempts on Mikey
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,The art in this episode was exceptionally immaculate 🤌🏻
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Her face changed up REAL fast…
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Julia is my new favourite character lmao
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,The poor granddaughter is still terrified a week later
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Davina in pants and ponytail? LOOOOOVE IT! Much more convenient too 💪🏻
Gabe calling to tell her about the marriage 💔 i hope they can slip out without this foolishness."
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Noooooo this is seriously ruining my night like bro
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,that's your man davina you best say no
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Julia is my new favorite character
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Ok but i gotta know what this guy’s playlist is…. Also lol gabe calling the real don of the fam
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,he said girl you would not BELIEVE what they are trying to do
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Didn't he say 5 or 4 episodes ago ""wait for me don't fall for anyone else that is my selfish request"" or am I just imagining things?"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,You're literally telling your Future Wife that you're marrying someone else - What the Hell Gabriel !
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Damn. He is more gentleman than those husband/bf that send-their-coworker-home-because-she-need-a-ride-and-i-didn’t-tell-you-because-it’s-not-important-and-you-don’t-need-to-overthinking-this’.

Btw, love these two girls. Hope they could be bestie in the house. Gossiping together would be fun even especially when you are working for bad-ass-mafia. Huhuhuhu"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Not Gabe acting like ‘Vina’s his uncle…. Smart though
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Roses are red🥀. Violets are blue🪻, we all are pissed off, and Davina is too😅😅😅!"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,HE TOLD HER CUZ HER DOESNT WANT TO BREAK HER HEART LIKE UGHHH ASKING DAVINA FOR PERMISSION?!  GABRIEL MY HEART😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Gabe don’t marry her she doesn’t even look like she WANTS to marry you
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Waited 7 days just for this episode to be short
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,WHY IS SHE CRYING IN THE FUTURE EPISODE
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Davina being Gabriel’s emergency contact is so funny 💀💀
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,IM CRYING GABRIEL CALLING HER
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,hey so i don’t want to wait for another week :3
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,oh my God it's so precious that he called her to tell her first
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"🎶 I wear my sunglasses at night, cause that’s not suspicious at all 🎶"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,This is too much stress on my heart
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Davina doesn’t like it 😬😠😡
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,You better NOT GO THERE.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I hate that I get the most enjoyment from binging it- I dont wanna drop this for a couple months!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Gabriel if you don’t just beat that old lady with her cane I WILL.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,He immediately made sure to let her know wtf was going on
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,lmao is he calling for permission or help out of this craziness 😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,It's out of the question???? 🧐
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Davina's reaction is like: ""Excuse me, what, No one is taking my man!"""
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,they're expiditing these two star crossed lovers' own marriage from this marriage of convenience
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"""I was BORN for this!"""
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I need more Julia shenanigans lol
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Oh- 🫢
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"her face is like ""u wot?"""
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Marriage?!!!!!! Say NO!!!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Shit it down girl! I mean Don!
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,No no no unacceptable
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,HE CALLED HER SO SHE CAN BE LIKE WTH NO BAE THE FLIP 😭😭😭💔💔💔
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,tell yak-olive-levna he's been waiting for her and he's been practicing 🍸🫒👋
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,always the best coins I ever spend. thank uuuu for this tweasure 🥹
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,“Brexio doesn’t control the whole syndicate 😌💅”
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"does anyone miss when Mikey used to call devina, the nickname? it was so cutee but now it's just serious 😭"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"i object to this marriage!!(if you do just like me, make the biggest chain possible)"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,huh.... WHERES THE SPICY RIMANCE AT?! WHEN WILL THEY KISS. but good story. it's got a good form
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,oh- if they agree I'LL START MY VILLAIN ARK I DONT VARE WHAT THAT OLD GRANDMA SAYS(she is still an old cranky grandma who looks like she went through ww1 and 2
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,no no no you can’t be stealing davinas man
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"""gotta check with the wife"" ahh"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Her face when he said marriage got me rollin😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"the fact, i assume, gabriel called davina to tell her about the marriage deal??"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,“He doesn’t even own the building he’s occupying” what a LOSER I obviously own every building I occupy
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,UGHHHHH OMG THIS IS TRULY RIDICULOUS
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,on my mamas life is she says yes im so DONE.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Noooo I have to wait for the next episode because I don’t want to pay for it!!😭😭😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,So u sayin he gonna lose divina fr?
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,SAY NO
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,not the fake call 😭😭😭😭(also if you don't say no to him I swear I'm gonna go to webtoon world and say no)🫡
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,marriage?? what does he mean by marriage????
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"man, did he need to call HER for the fake call? my poor girl can't even process the information in private IN PERSON 😭"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,VINA SAY NO
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,webtoon count your days frl like if you don't make the next few books episodes I'm going to lose bro
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,am I the only one who is still thinking about the photo of Davina and that policeman?...
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I can't watch ep 87 because I have 0 coins I need to wait 5 days
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,BRILLIANT
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I love Davina and Julia's teamup
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I swear if they don’t get together soon😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Her face thooooooooo
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,r there missing panels for any of yall too??? or js me??
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"what, a contract can be broken, but a marriage can't?? things just... happens sometimes, you know?"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,We all love Julia
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,im sorry but Julia's accent makes me happy idk why 😭 but wait IT CAN'T END LIKE THIS IM GOING SENILE OR SOMETHING
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"... I mean, probably Davina wasn't the best recipient for the fake call. But objectively, it's not that Gabriele had any better options on the table."
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,MARRIAGE..? WHAAT.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,That is the face of somebody about to commit war crimes…
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Her face when he said marriage😭....
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,This gives similar vibes to getting invited to something you don’t want to go to so you call your mom and tell her to say you can’t go.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,HE HAD ONE PHONE CALL AND HE CALLED DAVINA 😭😭😭❤️ GABRIEL YOU ARE PERFECT
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,I’m loving that we’re getting to see the other characters more. I love Julia
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Davina's like ""BOI-- WHO IS THIS GIRL??"" whilst Gabriel is like ""hey, babe, can I marry a random girl I've never met?"""
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Can I have Davina in a ponytail the rest of the season please and thank you.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,davina:
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,davina better say:
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"aw, he called her"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,these cliffhangers piss me off so much 😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Gabriel calling Davina, he better be grateful she's an old woman 😭"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,wow Gabriel 😭😭😭 he called Davina because she was more important to know that than the Don 😭😭😭 he is the greenest flag ever as much as loyal too 😚
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,HAAAAAAAAIIIL NAW. DAVINA is FOREVER his pookie
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Her:
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,guys I wonder if that's his way of asking her to marry him.
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Okay so to settle the feud the Bratva has with Gabrielle for allegedly killing one granddaughter of their leader is to have him marry the other one?!.....
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Gabriel playing one of the oldest tricks in the book 😆 bruh don't forget that the old hag probably invented that trick 😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"The girl boss duo is so great, I love that Julia is getting some time to shine."
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,nothing like a good baddie group of mafia besties to help me enjoy webtoon at 3 am 😌
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"Gebe *hello don, I'm getting married*
Davina*WTF, stupid idiot*"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,NO DEAL GABRIEL DONT DEAL WITH HER 💔😔😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Proceeds to call his girlfriend
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Now you know why he called you 😂
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Davina please say  no😭😭😭😭😭
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,See… i don’t like the timing of this. Got homegirl distracted while Julia is in enemy territory
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,"BIG BOOTY MIX #14 IS VILEEE
ALSO GIRL SAY NO"
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,MVP of this episode is definitely Julia
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,Gabriel calling the real boss lady
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,UMMMM NO WAYY??? SAY NOO
4,https://www.webtoons.com/en/romance/the-mafia-nanny/s2-episode-86/viewer?title_no=5879&episode_no=96,NOOOO WHY IS THE LITTLE PICTURE(i forget what it was called lol) FPR EPISODE 88 SO SADDDD!!! IT MAKES ME WANT TO DIEEEE
